Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2023/11/03 00:00:00;2023/11/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;15.4041666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/04 00:00:00;2023/11/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.7;7.6833333333;µg-m3;100.0;100;100.0;R;1;48.95139;2.223611
2023/11/05 00:00:00;2023/11/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.2;5.2125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/06 00:00:00;2023/11/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.2619047619;µg-m3;88.0;100;88.0;A;1;48.95139;2.223611
2023/11/07 00:00:00;2023/11/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.9375;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/08 00:00:00;2023/11/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.775;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/09 00:00:00;2023/11/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.1458333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/10 00:00:00;2023/11/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.2375;µg-m3;100.0;100;100.0;R;1;48.95139;2.223611
2023/11/11 00:00:00;2023/11/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;25.0;25.1791666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/12 00:00:00;2023/11/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;14.2208333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/13 00:00:00;2023/11/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.3416666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/14 00:00:00;2023/11/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.8583333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/15 00:00:00;2023/11/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;19.6416666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/16 00:00:00;2023/11/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;25.0;24.7291666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/17 00:00:00;2023/11/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;32.0;31.975;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/18 00:00:00;2023/11/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;14.1208333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/19 00:00:00;2023/11/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.4;6.4291666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/20 00:00:00;2023/11/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.2125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/21 00:00:00;2023/11/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.4565217391;µg-m3;96.0;100;96.0;R;1;48.95139;2.223611
2023/11/22 00:00:00;2023/11/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;20.6416666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/23 00:00:00;2023/11/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;23.1458333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/24 00:00:00;2023/11/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;14.6041666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/25 00:00:00;2023/11/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;26.0;26.3041666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/26 00:00:00;2023/11/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;26.0;25.9083333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/27 00:00:00;2023/11/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.4125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/28 00:00:00;2023/11/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;22.6916666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/29 00:00:00;2023/11/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;35.0;34.5583333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/11/30 00:00:00;2023/11/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;29.0;29.2125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/01 00:00:00;2023/12/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.15;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/02 00:00:00;2023/12/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;32.0;31.5333333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/03 00:00:00;2023/12/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;22.0875;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/04 00:00:00;2023/12/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.5625;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/05 00:00:00;2023/12/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.325;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/06 00:00:00;2023/12/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;36.0;35.6826086957;µg-m3;96.0;100;96.0;R;1;48.95139;2.223611
2023/12/07 00:00:00;2023/12/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;27.0;27.3958333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/08 00:00:00;2023/12/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;30.0;29.8666666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/09 00:00:00;2023/12/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.6;9.6166666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/10 00:00:00;2023/12/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.0;8.0125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/11 00:00:00;2023/12/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;27.6625;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/12 00:00:00;2023/12/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;23.0333333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/13 00:00:00;2023/12/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;20.2;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/14 00:00:00;2023/12/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.2583333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/15 00:00:00;2023/12/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;31.0;30.5458333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/16 00:00:00;2023/12/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;39.0;38.5916666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/17 00:00:00;2023/12/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;32.0;31.7458333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/18 00:00:00;2023/12/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.9416666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/19 00:00:00;2023/12/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.3125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/20 00:00:00;2023/12/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;20.7130434783;µg-m3;96.0;100;96.0;A;1;48.95139;2.223611
2023/12/21 00:00:00;2023/12/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.9;8.8791666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/22 00:00:00;2023/12/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.35;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/23 00:00:00;2023/12/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.3;7.3458333333;µg-m3;100.0;100;100.0;R;1;48.95139;2.223611
2023/12/24 00:00:00;2023/12/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.0;4.9708333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/25 00:00:00;2023/12/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.6;4.5625;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/26 00:00:00;2023/12/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.0791666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/27 00:00:00;2023/12/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.1708333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/28 00:00:00;2023/12/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/29 00:00:00;2023/12/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.7083333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/30 00:00:00;2023/12/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.6166666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2023/12/31 00:00:00;2023/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.3;4.3416666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/01 00:00:00;2024/01/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.9;5.9291666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/02 00:00:00;2024/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.7;5.7;µg-m3;92.0;100;92.0;A;1;48.95139;2.223611
2024/01/03 00:00:00;2024/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.4;7.4043478261;µg-m3;96.0;100;96.0;A;1;48.95139;2.223611
2024/01/04 00:00:00;2024/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.1416666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/05 00:00:00;2024/01/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;23.325;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/06 00:00:00;2024/01/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.8958333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/07 00:00:00;2024/01/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.2;7.2125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/08 00:00:00;2024/01/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.9708333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/09 00:00:00;2024/01/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.9791666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/10 00:00:00;2024/01/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;23.2666666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/11 00:00:00;2024/01/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;30.0;30.3791666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/12 00:00:00;2024/01/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.575;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/13 00:00:00;2024/01/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;32.0;32.0041666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/14 00:00:00;2024/01/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;31.0;30.6458333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/15 00:00:00;2024/01/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;34.0;33.7428571429;µg-m3;88.0;100;88.0;A;1;48.95139;2.223611
2024/01/16 00:00:00;2024/01/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;51.0;50.7333333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/17 00:00:00;2024/01/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;27.7083333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/18 00:00:00;2024/01/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;29.0;28.7708333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/19 00:00:00;2024/01/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;51.0;51.0083333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/20 00:00:00;2024/01/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;41.0;41.3916666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/21 00:00:00;2024/01/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.8166666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/22 00:00:00;2024/01/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.0;8.9666666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/23 00:00:00;2024/01/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.8041666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/24 00:00:00;2024/01/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.4375;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/25 00:00:00;2024/01/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;24.0;23.7208333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/26 00:00:00;2024/01/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;23.2875;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/27 00:00:00;2024/01/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;45.0;44.6375;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/28 00:00:00;2024/01/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;37.0;36.7375;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/29 00:00:00;2024/01/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;34.0;34.1772727273;µg-m3;92.0;100;92.0;A;1;48.95139;2.223611
2024/01/30 00:00:00;2024/01/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;31.0;31.2125;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/01/31 00:00:00;2024/01/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;43.0;42.675;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/02/01 00:00:00;2024/02/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;21.675;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/02/02 00:00:00;2024/02/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.0833333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/02/03 00:00:00;2024/02/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.3416666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/02/04 00:00:00;2024/02/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.6;6.5958333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/02/05 00:00:00;2024/02/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.1541666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/02/06 00:00:00;2024/02/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.7541666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/02/07 00:00:00;2024/02/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.4333333333;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2024/02/08 00:00:00;2024/02/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.4;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
